date,scientific_name,common_name,zone,site,plot,pit,spp,sex,rcap,toe_num,sv_length,total_length,weight,tail,pc
10/30/90,uta stansburiana,side-blotched lizard,t,east,a,3,utst,m,n,2023,47,125,4,w,0
10/30/90,uta stansburiana,side-blotched lizard,t,east,a,14,utst,f,r,400,41,109,3,w,0
10/30/90,uta stansburiana,side-blotched lizard,t,east,a,15,utst,f,n,2022,45,120,4,w,0
11/2/90,uta stansburiana,side-blotched lizard,g,ibpe,c,16,utst,f,n,2053,32,91,2,w,0
11/2/90,uta stansburiana,side-blotched lizard,m,rabb,a,7,utst,f,n,2052,40,97,2,w,0
11/2/90,uta stansburiana,side-blotched lizard,t,east,b,5,utst,f,r,2023,49,123,4,w,0
12/4/90,uta stansburiana,side-blotched lizard,c,sand,b,11,utst,f,n,2102,45,117,4,w,0
12/4/90,uta stansburiana,side-blotched lizard,c,sand,b,14,utst,f,r,2015,40,102,3,w,0
12/4/90,uta stansburiana,side-blotched lizard,g,ibpe,a,14,utst,m,n,2055,46,102,4,w,0
12/4/90,uta stansburiana,side-blotched lizard,g,ibpe,c,2,utst,m,n,2100,38,104,3,w,0
12/4/90,uta stansburiana,side-blotched lizard,g,ibpe,c,3,utst,m,n,2101,50,127,5,w,0
12/4/90,uta stansburiana,side-blotched lizard,m,rabb,a,5,utst,m,n,2054,48,122,4,w,0
3/4/91,uta stansburiana,side-blotched lizard,m,rabb,c,3,utst,f,r,1542,48,120,5,w,0
3/4/91,uta stansburiana,side-blotched lizard,m,rabb,c,8,utst,m,n,2103,50,142,6,w,0
3/4/91,uta stansburiana,side-blotched lizard,m,rabb,c,8,utst,m,n,2104,46,121,5,w,0
3/4/91,uta stansburiana,side-blotched lizard,m,well,b,4,utst,m,n,2105,47,119,5,w,0
3/4/91,uta stansburiana,side-blotched lizard,m,well,b,4,utst,m,n,2110,38,90,3,w,0
3/4/91,uta stansburiana,side-blotched lizard,t,east,a,10,utst,f,n,2111,46,120,4,w,0
3/4/91,uta stansburiana,side-blotched lizard,t,east,a,10,utst,f,n,2112,37,55,2,b,0
3/4/91,uta stansburiana,side-blotched lizard,t,west,b,9,utst,m,r,3,52,110,6,b,1
3/8/91,uta stansburiana,side-blotched lizard,m,rabb,a,9,utst,f,n,2114,39,101,1,w,0
3/8/91,uta stansburiana,side-blotched lizard,m,rabb,c,12,utst,f,n,2113,42,110,2,w,0
3/8/91,uta stansburiana,side-blotched lizard,m,well,b,16,utst,m,n,2115,46,112,4,b,0
4/12/91,cnemidophorus tigrisatus,western whiptail,c,sand,b,8,cnti,j,n,413,43,152,3,w,0
4/12/91,cnemidophorus tessalatus,colorado checkered,c,sand,b,11,cnte,f,n,33,60,220,7,w,0
4/12/91,holbrookia maculata,lesser earless,g,basn,c,5,homa,f,n,13,50,103,4,w,0
4/12/91,uta stansburiana,side-blotched lizard,g,ibpe,a,5,utst,f,n,2122,41,113,6,w,0
4/12/91,cnemidophorus tigrisatus,western whiptail,g,ibpe,a,8,cnti,m,n,410,47,163,4,w,0
4/12/91,cnemidophorus tigrisatus,western whiptail,g,ibpe,c,10,cnti,m,n,411,45,161,3,w,0
4/12/91,cnemidophorus tigrisatus,western whiptail,g,ibpe,c,16,cnti,m,n,412,40,120,3,w,0
4/12/91,uta stansburiana,side-blotched lizard,m,rabb,a,2,utst,f,r,2052,44,105,4,w,0
4/12/91,cnemidophorus tigrisatus,western whiptail,m,rabb,a,10,cnti,f,n,405,53,118,4,w,0
4/12/91,uta stansburiana,side-blotched lizard,t,east,b,2,utst,f,n,2121,47,119,5,w,0
4/12/91,uta stansburiana,side-blotched lizard,t,east,b,9,utst,m,r,440,55,110,6,b,0
4/12/91,uta stansburiana,side-blotched lizard,t,west,a,15,utst,m,n,2120,48,127,5,w,0
4/19/91,uta stansburiana,side-blotched lizard,c,cali,a,6,utst,f,n,2130,44,110,3,w,0
4/19/91,cnemidophorus inornatus,little striped,c,grav,d,1,cnin,f,n,25,45,105,3,w,1
4/19/91,uta stansburiana,side-blotched lizard,g,ibpe,a,2,utst,f,n,2125,42,99,3,w,0
4/19/91,uta stansburiana,side-blotched lizard,m,rabb,a,7,utst,m,n,2123,45,122,3,w,0
4/19/91,sceloporus undulatus,eastern fence,m,rabb,a,13,scun,f,n,200,65,155,10,w,1
4/19/91,uta stansburiana,side-blotched lizard,m,well,b,9,utst,f,n,2124,37,86,2,b,0
4/19/91,cnemidophorus inornatus,little striped,t,west,a,4,cnin,m,n,24,45,100,1,w,0
5/21/91,cnemidophorus inornatus,little striped,c,grav,d,1,cnin,f,n,26,53,130,2,w,0
5/21/91,cnemidophorus inornatus,little striped,c,grav,d,1,cnin,m,n,30,55,135,4,b,0
5/21/91,cnemidophorus inornatus,little striped,c,grav,d,16,cnin,f,n,31,54,171,3,w,0
5/21/91,uta stansburiana,side-blotched lizard,c,sand,a,6,utst,f,n,2300,51,84,4,b,0
5/21/91,cnemidophorus tigrisatus,western whiptail,c,sand,a,12,cnti,f,n,414,94,176,25,w,0
5/21/91,cnemidophorus tigrisatus,western whiptail,g,ibpe,a,14,cnti,f,n,415,57,197,5,w,0
5/21/91,uta stansburiana,side-blotched lizard,t,east,b,10,utst,f,n,2131,47,126,5,w,0
5/21/91,uta stansburiana,side-blotched lizard,t,east,b,10,utst,f,n,2132,45,101,3,w,0
5/24/91,cnemidophorus inornatus,little striped,c,grav,d,4,cnin,f,n,32,57,140,4,w,0
5/24/91,cnemidophorus inornatus,little striped,c,grav,d,11,cnin,f,n,33,57,175,4,w,0
5/24/91,cnemidophorus tigrisatus,western whiptail,g,basn,b,11,cnti,f,n,420,60,180,5,w,0
5/24/91,uta stansburiana,side-blotched lizard,m,well,b,3,utst,f,n,2133,45,112,3,w,0
5/24/91,uta stansburiana,side-blotched lizard,t,east,b,7,utst,f,r,532,46,104,3,w,0
5/24/91,uta stansburiana,side-blotched lizard,t,east,b,11,utst,f,n,2134,52,120,5,w,0
5/28/91,uta stansburiana,side-blotched lizard,c,cali,b,2,utst,f,n,2135,47,124,4,w,0
5/28/91,uta stansburiana,side-blotched lizard,c,sand,b,4,utst,f,n,2150,49,96,3,b,0
5/28/91,cnemidophorus tigrisatus,western whiptail,c,sand,b,12,cnti,f,NA,421,56,172,5,w,0
5/28/91,cnemidophorus tigrisatus,western whiptail,c,sand,b,13,cnti,m,r,241,110,315,29,w,0
5/28/91,cnemidophorus tigrisatus,western whiptail,g,basn,b,1,cnti,f,n,422,55,190,5,w,0
5/28/91,holbrookia maculata,lesser earless,g,basn,b,12,homa,f,n,14,58,122,5,w,0
5/28/91,uta stansburiana,side-blotched lizard,g,ibpe,a,14,utst,f,n,2143,48,112,4,w,0
5/28/91,uta stansburiana,side-blotched lizard,g,ibpe,c,9,utst,f,n,2142,46,105,3,w,0
5/28/91,uta stansburiana,side-blotched lizard,m,rabb,b,4,utst,f,n,2140,47,121,3,w,0
5/28/91,uta stansburiana,side-blotched lizard,m,well,b,11,utst,f,n,2141,45,103,3,w,0
5/28/91,uta stansburiana,side-blotched lizard,t,east,b,1,utst,f,n,2144,51,130,3,w,0
5/31/91,uta stansburiana,side-blotched lizard,c,sand,b,12,utst,f,n,2145,45,97,3,b,0
5/31/91,cnemidophorus tigrisatus,western whiptail,g,basn,b,1,cnti,f,n,423,59,214,7,w,0
5/31/91,holbrookia maculata,lesser earless,g,basn,b,4,homa,f,n,15,51,107,5,w,0
5/31/91,cnemidophorus tigrisatus,western whiptail,t,east,b,3,cnti,m,n,424,61,183,7,w,0
6/18/91,holbrookia maculata,lesser earless,g,basn,b,13,homa,f,n,14,57,122,10,w,0
6/18/91,cnemidophorus inornatus,little striped,g,ibpe,a,3,cnin,f,n,30,50,180,3,w,0
6/18/91,cnemidophorus inornatus,little striped,g,ibpe,c,5,cnin,m,n,31,50,174,4,w,0
6/18/91,cnemidophorus inornatus,little striped,g,ibpe,c,16,cnin,f,n,33,45,122,2,w,0
6/18/91,cnemidophorus inornatus,little striped,g,ibpe,c,16,cnin,f,n,32,43,165,3,w,0
6/18/91,cnemidophorus inornatus,little striped,m,well,b,16,cnin,f,n,34,50,65,4,b,1
6/18/91,cnemidophorus tigrisatus,western whiptail,t,east,b,2,cnti,m,n,501,73,243,12,w,0
6/18/91,cnemidophorus tigrisatus,western whiptail,t,east,b,3,cnti,f,n,4000,68,258,22,w,1
6/18/91,cnemidophorus tigrisatus,western whiptail,t,east,b,4,cnti,m,n,502,70,225,10,w,0
6/18/91,cnemidophorus tigrisatus,western whiptail,t,east,b,9,cnti,f,n,500,83,280,18,w,0
6/21/91,holbrookia maculata,lesser earless,g,basn,b,14,homa,m,n,20,52,71,5,w,0
6/21/91,holbrookia maculata,lesser earless,g,basn,b,15,homa,m,n,15,52,126,6,w,0
6/21/91,sceloporus undulatus,eastern fence,m,rabb,a,2,scun,m,n,21,45,130,3,w,0
6/21/91,uta stansburiana,side-blotched lizard,m,rabb,a,6,utst,f,n,1534,42,109,1,w,0
6/21/91,cnemidophorus tigrisatus,western whiptail,m,rabb,a,15,cnti,f,n,520,83,303,29,w,0
6/21/91,uta stansburiana,side-blotched lizard,m,rabb,c,8,utst,f,n,1534,45,115,4,w,1
6/21/91,uta stansburiana,side-blotched lizard,t,east,b,14,utst,f,n,1533,48,123,5,w,0
6/25/91,cnemidophorus tigrisatus,western whiptail,c,sand,b,16,cnti,m,n,502,91,321,11,w,0
6/25/91,cnemidophorus tigrisatus,western whiptail,g,basn,b,12,cnti,m,r,220,65,175,6,w,0
6/25/91,holbrookia maculata,lesser earless,g,basn,b,15,homa,f,r,10,50,115,4,w,0
6/28/91,holbrookia maculata,lesser earless,g,basn,b,1,homa,f,n,21,54,112,7,w,0
6/28/91,holbrookia maculata,lesser earless,g,basn,b,1,homa,f,n,22,59,120,9,w,0
6/28/91,holbrookia maculata,lesser earless,g,basn,b,12,homa,m,r,15,55,131,5,w,0
6/28/91,holbrookia maculata,lesser earless,g,basn,b,16,homa,f,r,14,61,128,10,w,0
6/28/91,cnemidophorus inornatus,little striped,g,ibpe,c,1,cnin,m,n,40,52,165,3,w,0
6/28/91,phrynosoma cornutum,texas horned,t,east,b,4,phco,f,n,14,58,87,12,w,0
6/28/91,cnemidophorus tessalatus,colorado checkered,t,east,b,9,cnte,f,n,34,64,214,8,w,0
6/28/91,cnemidophorus tigrisatus,western whiptail,t,west,a,3,cnti,m,n,503,71,256,12,w,0
6/28/91,cnemidophorus inornatus,little striped,t,west,a,4,cnin,m,n,35,41,153,3,w,0
6/28/91,sceloporus undulatus,eastern fence,t,west,a,8,scun,m,n,22,52,194,4,w,0
7/9/91,cnemidophorus inornatus,little striped,c,grav,d,2,cnin,f,n,41,60,178,4,w,0
7/9/91,holbrookia maculata,lesser earless,g,basn,b,12,homa,f,r,15,52,126,7,w,0
7/9/91,cnemidophorus tigrisatus,western whiptail,t,east,b,9,cnti,f,n,504,63,118,6,w,0
8/13/91,cnemidophorus tigrisatus,western whiptail,c,sand,b,7,cnti,m,r,33,85,280,26,w,0
8/13/91,uta stansburiana,side-blotched lizard,g,ibpe,a,2,utst,f,n,1540,38,95,4,b,1
8/13/91,cnemidophorus tigrisatus,western whiptail,t,east,b,10,cnti,m,NA,505,74,249,14,w,0
8/16/91,cnemidophorus tessalatus,colorado checkered,g,basn,b,11,cnte,f,n,35,75,265,24,w,0
8/16/91,uta stansburiana,side-blotched lizard,m,well,b,11,utst,f,n,1541,32,85,2,w,0
8/16/91,cnemidophorus tigrisatus,western whiptail,t,east,b,3,cnti,f,n,510,80,188,18,w,0
8/20/91,cnemidophorus tigrisatus,western whiptail,c,sand,b,7,cnti,m,r,421,75,139,15,b,0
8/20/91,cnemidophorus inornatus,little striped,g,ibpe,c,15,cnin,f,n,42,56,187,3,w,0
8/20/91,cnemidophorus tessalatus,colorado checkered,t,east,b,8,cnte,f,r,34,75,251,12,w,1
8/23/91,uta stansburiana,side-blotched lizard,c,sand,b,9,utst,m,n,1542,41,106,3,w,0
8/23/91,cnemidophorus inornatus,little striped,g,ibpe,a,3,cnin,m,n,31,56,92,4,b,1
11/7/91,uta stansburiana,side-blotched lizard,c,cali,a,2,utst,f,n,2035,43,49,3,b,0
11/7/91,uta stansburiana,side-blotched lizard,c,cali,a,7,utst,m,n,2034,50,68,5,b,0
11/7/91,uta stansburiana,side-blotched lizard,c,cali,a,8,utst,f,n,2040,45,102,3,b,0
11/7/91,uta stansburiana,side-blotched lizard,c,cali,a,13,utst,m,n,2033,52,138,6,w,0
11/7/91,uta stansburiana,side-blotched lizard,c,sand,b,1,utst,m,n,2032,50,136,6,w,0
11/7/91,uta stansburiana,side-blotched lizard,c,sand,b,4,utst,m,n,2031,54,139,6,w,0
11/7/91,uta stansburiana,side-blotched lizard,c,sand,b,10,utst,m,r,1532,53,133,6,b,0
11/7/91,uta stansburiana,side-blotched lizard,c,sand,b,15,utst,m,n,2030,32,85,2,w,0
11/7/91,uta stansburiana,side-blotched lizard,g,basn,b,10,utst,f,n,2025,43,108,2,w,0
11/7/91,uta stansburiana,side-blotched lizard,g,basn,b,16,utst,f,n,2024,37,96,2,w,0
11/7/91,uta stansburiana,side-blotched lizard,g,ibpe,a,2,utst,f,n,2014,44,99,3,w,0
11/7/91,uta stansburiana,side-blotched lizard,g,ibpe,a,2,utst,m,n,2015,40,82,2,w,0
11/7/91,uta stansburiana,side-blotched lizard,g,ibpe,a,7,utst,m,n,2013,50,125,4,w,0
11/7/91,uta stansburiana,side-blotched lizard,g,ibpe,a,15,utst,m,n,2012,50,140,5,w,0
11/7/91,uta stansburiana,side-blotched lizard,g,ibpe,c,11,utst,f,n,2020,30,76,2,w,0
11/7/91,uta stansburiana,side-blotched lizard,g,ibpe,c,12,utst,m,n,2022,46,126,4,w,0
11/7/91,uta stansburiana,side-blotched lizard,g,ibpe,c,12,utst,f,n,2023,45,116,3,w,0
11/7/91,uta stansburiana,side-blotched lizard,g,ibpe,c,15,utst,m,r,553,48,110,5,b,0
11/7/91,uta stansburiana,side-blotched lizard,m,rabb,a,5,utst,m,n,1553,43,115,4,w,0
11/7/91,uta stansburiana,side-blotched lizard,m,rabb,a,7,utst,f,n,1555,38,108,3,w,0
11/7/91,uta stansburiana,side-blotched lizard,m,rabb,a,9,utst,m,r,2123,45,131,5,w,1
11/7/91,uta stansburiana,side-blotched lizard,m,rabb,a,9,utst,f,n,2000,34,84,2,b,0
11/7/91,uta stansburiana,side-blotched lizard,m,rabb,a,9,utst,f,r,2052,43,115,4,w,0
11/7/91,uta stansburiana,side-blotched lizard,m,rabb,a,12,utst,f,n,1554,33,103,3,w,0
11/7/91,uta stansburiana,side-blotched lizard,m,rabb,a,13,utst,f,n,2004,45,113,3,w,0
11/7/91,uta stansburiana,side-blotched lizard,m,rabb,a,13,utst,m,n,2005,37,100,2,w,0
11/7/91,uta stansburiana,side-blotched lizard,m,rabb,a,14,utst,m,n,2003,48,95,5,b,0
11/7/91,uta stansburiana,side-blotched lizard,m,rabb,a,15,utst,f,n,2002,38,87,2,w,0
11/7/91,uta stansburiana,side-blotched lizard,m,rabb,a,16,utst,f,n,2001,44,113,3,w,0
11/7/91,uta stansburiana,side-blotched lizard,m,rabb,c,10,utst,m,n,2010,37,87,2,w,0
11/7/91,uta stansburiana,side-blotched lizard,m,well,b,15,utst,f,n,2011,45,115,3,w,0
11/7/91,uta stansburiana,side-blotched lizard,t,east,b,2,utst,f,n,1543,50,133,5,w,0
11/7/91,uta stansburiana,side-blotched lizard,t,east,b,3,utst,f,n,1544,45,105,5,b,0
11/7/91,uta stansburiana,side-blotched lizard,t,east,b,3,utst,m,n,1545,40,101,3,w,0
11/7/91,uta stansburiana,side-blotched lizard,t,east,b,3,utst,f,n,1550,42,62,3,b,0
11/7/91,uta stansburiana,side-blotched lizard,t,east,b,4,utst,f,n,1551,48,118,5,b,0
11/7/91,uta stansburiana,side-blotched lizard,t,east,b,4,utst,f,n,1552,40,107,3,w,0
11/13/91,uta stansburiana,side-blotched lizard,m,rabb,a,16,utst,m,n,2151,38,88,2,w,0
11/13/91,uta stansburiana,side-blotched lizard,m,rabb,c,13,utst,f,n,2152,33,88,2,w,0
11/13/91,uta stansburiana,side-blotched lizard,m,well,b,5,utst,m,n,2154,37,67,2,b,0
11/13/91,uta stansburiana,side-blotched lizard,m,well,b,11,utst,f,n,2153,39,94,2,w,0
11/13/91,uta stansburiana,side-blotched lizard,t,east,b,12,utst,f,r,100,40,108,4,w,0
11/13/91,sceloporus undulatus,eastern fence,t,west,a,8,scun,f,n,23,41,111,4,w,0
3/11/92,uta stansburiana,side-blotched lizard,m,rabb,a,2,utst,m,NA,2155,40,105,3,w,0
3/11/92,uta stansburiana,side-blotched lizard,t,east,b,4,utst,m,NA,2152,51,138,5,w,1
3/17/92,uta stansburiana,side-blotched lizard,c,cali,b,15,utst,m,n,2202,52,122,5,w,0
3/17/92,holbrookia maculata,lesser earless,g,basn,b,16,homa,f,n,23,35,70,2,w,0
3/17/92,uta stansburiana,side-blotched lizard,g,ibpe,a,1,utst,m,n,2200,48,125,4,w,0
3/17/92,uta stansburiana,side-blotched lizard,g,ibpe,a,1,utst,f,n,2201,45,83,3,b,0
3/17/92,cnemidophorus inornatus,little striped,g,ibpe,c,12,cnin,m,n,43,45,158,3,w,0
3/17/92,uta stansburiana,side-blotched lizard,m,rabb,a,6,utst,m,r,1553,47,121,5,w,0
3/17/92,sceloporus undulatus,eastern fence,t,west,a,1,scun,m,n,224,43,108,3,w,1
6/16/92,cnemidophorus inornatus,little striped,g,basn,b,5,cnin,m,n,44,47,135,3,w,0
6/16/92,holbrookia maculata,lesser earless,g,basn,b,14,homa,f,n,24,55,120,5,w,1
6/16/92,cnemidophorus tigrisatus,western whiptail,m,rabb,c,1,cnti,m,n,511,60,215,9,w,0
6/19/92,phrynosoma cornutum,texas horned,c,grav,d,NA,phco,f,NA,15,57,94,10,w,0
6/19/92,uta stansburiana,side-blotched lizard,c,sand,b,NA,utst,m,n,2203,55,112,5,b,0
6/19/92,sceloporus undulatus,eastern fence,m,rabb,b,NA,scun,f,n,25,48,132,3,w,0
6/23/92,uta stansburiana,side-blotched lizard,m,well,b,5,utst,f,n,2204,47,122,3,w,0
6/26/92,cnemidophorus inornatus,little striped,c,sand,b,12,cnin,f,n,45,54,130,4,w,1
6/26/92,uta stansburiana,side-blotched lizard,g,basn,b,9,utst,f,r,2025,45,115,2,w,0
6/26/92,uta stansburiana,side-blotched lizard,m,rabb,a,10,utst,m,n,2205,50,125,4,w,0
8/14/92,cnemidophorus tessalatus,colorado checkered,t,east,b,2,cnte,j,n,35,36,51,1,b,0
8/18/92,uta stansburiana,side-blotched lizard,c,cali,a,13,utst,f,n,2211,41,100,2,b,0
8/18/92,cnemidophorus tessalatus,colorado checkered,t,east,b,12,cnte,f,n,40,73,293,22,w,0
8/21/92,uta stansburiana,side-blotched lizard,t,east,b,3,utst,m,n,2212,37,120,1,w,0
11/6/92,uta stansburiana,side-blotched lizard,m,rabb,a,9,utst,m,n,2213,35,100,1,w,0
11/6/92,uta stansburiana,side-blotched lizard,m,rabb,a,14,utst,f,n,2214,40,103,1,w,0
11/6/92,uta stansburiana,side-blotched lizard,m,rabb,c,16,utst,f,n,2215,45,120,2,w,0
11/13/92,uta stansburiana,side-blotched lizard,c,grav,d,9,utst,f,n,2241,40,112,2,w,0
11/13/92,uta stansburiana,side-blotched lizard,c,sand,b,4,utst,m,n,2235,48,130,5,w,0
11/13/92,uta stansburiana,side-blotched lizard,c,sand,b,10,utst,m,n,2240,50,93,4,b,0
11/13/92,uta stansburiana,side-blotched lizard,g,ibpe,a,6,utst,f,n,2233,43,102,4,w,0
11/13/92,uta stansburiana,side-blotched lizard,g,ibpe,a,13,utst,f,n,2234,36,98,1,w,0
11/13/92,uta stansburiana,side-blotched lizard,m,rabb,a,16,utst,m,n,2224,43,116,4,w,0
11/13/92,uta stansburiana,side-blotched lizard,m,well,b,1,utst,f,n,2231,33,87,2,w,0
11/13/92,uta stansburiana,side-blotched lizard,m,well,b,4,utst,m,n,2232,48,80,3,b,0
11/13/92,uta stansburiana,side-blotched lizard,m,well,b,7,utst,f,n,2230,36,81,2,w,1
11/13/92,uta stansburiana,side-blotched lizard,m,well,b,13,utst,f,n,2225,40,110,2,w,0
11/13/92,uta stansburiana,side-blotched lizard,t,east,b,5,utst,m,r,2010,53,140,4,w,1
11/13/92,uta stansburiana,side-blotched lizard,t,east,b,7,utst,f,n,2223,47,112,2,w,0
11/13/92,uta stansburiana,side-blotched lizard,t,east,b,9,utst,f,n,2220,48,135,4,w,0
11/13/92,uta stansburiana,side-blotched lizard,t,east,b,10,utst,f,n,2221,41,110,3,w,0
11/13/92,uta stansburiana,side-blotched lizard,t,east,b,12,utst,m,n,2222,48,133,4,w,0
3/12/93,uta stansburiana,side-blotched lizard,c,sand,b,3,utst,f,n,2251,45,119,4,w,0
3/12/93,uta stansburiana,side-blotched lizard,c,sand,b,13,utst,m,n,2250,41,113,4,w,0
3/12/93,sceloporus undulatus,eastern fence,g,ibpe,a,13,scun,m,n,30,58,156,7,w,0
3/12/93,cnemidophorus inornatus,little striped,g,ibpe,c,9,cnin,m,n,50,45,148,2,w,0
3/12/93,uta stansburiana,side-blotched lizard,m,rabb,a,9,utst,m,n,2244,48,119,5,b,0
3/12/93,uta stansburiana,side-blotched lizard,m,rabb,b,3,utst,f,n,2242,45,116,3,w,0
3/12/93,uta stansburiana,side-blotched lizard,m,rabb,b,5,utst,m,n,2243,46,124,5,w,0
3/12/93,uta stansburiana,side-blotched lizard,m,well,b,11,utst,f,n,2245,38,105,2,w,0
3/12/93,uta stansburiana,side-blotched lizard,t,east,b,6,utst,f,r,2223,47,120,4,w,0
3/19/93,uta stansburiana,side-blotched lizard,c,cali,a,15,utst,m,n,2254,35,108,3,w,0
3/19/93,uta stansburiana,side-blotched lizard,c,sand,b,1,utst,m,n,2253,53,148,6,b,1
3/19/93,holbrookia maculata,lesser earless,g,basn,b,5,homa,f,n,25,40,75,2,b,0
3/19/93,cnemidophorus inornatus,little striped,g,ibpe,c,5,cnin,m,n,52,42,82,2,b,0
3/19/93,cnemidophorus inornatus,little striped,m,rabb,c,6,cnin,m,n,51,45,138,3,w,0
3/19/93,sceloporus undulatus,eastern fence,m,well,b,2,scun,m,n,31,35,95,2,w,0
3/19/93,uta stansburiana,side-blotched lizard,m,well,b,16,utst,f,n,2252,43,106,3,w,0
6/8/93,uta stansburiana,side-blotched lizard,m,rabb,a,13,utst,m,r,2244,52,71,5,b,0
6/11/93,holbrookia maculata,lesser earless,m,rabb,a,12,homa,f,n,5,60,120,7,w,1
6/15/93,cnemidophorus inornatus,little striped,c,cali,a,14,cnin,f,n,54,42,157,3,w,0
6/15/93,phrynosoma cornutum,texas horned,c,grav,d,4,phco,f,n,20,97,142,61,w,0
6/15/93,cnemidophorus inornatus,little striped,g,basn,b,5,cnin,m,r,22,45,165,5,w,0
6/15/93,holbrookia maculata,lesser earless,g,basn,b,12,homa,m,n,30,50,114,5,w,0
6/15/93,cnemidophorus inornatus,little striped,g,ibpe,c,2,cnin,m,n,53,43,101,3,b,0
6/15/93,uta stansburiana,side-blotched lizard,m,rabb,a,14,utst,f,r,2214,50,100,4,b,0
6/18/93,cnemidophorus tigrisatus,western whiptail,c,grav,d,3,cnti,m,n,513,58,103,5,b,0
6/18/93,holbrookia maculata,lesser earless,g,basn,b,12,homa,f,n,31,54,117,4,w,0
6/18/93,cnemidophorus tigrisatus,western whiptail,m,rabb,c,1,cnti,m,n,512,80,260,14,w,0
8/17/93,cnemidophorus tessalatus,colorado checkered,c,cali,a,13,cnte,f,n,41,72,264,14,w,0
8/17/93,uta stansburiana,side-blotched lizard,c,cali,a,15,utst,j,n,2200,36,89,1,w,1
8/17/93,uta stansburiana,side-blotched lizard,c,sand,b,14,utst,m,n,2255,35,65,1,w,0
8/17/93,sceloporus undulatus,eastern fence,m,rabb,c,16,scun,m,n,32,35,92,2,w,0
8/20/93,uta stansburiana,side-blotched lizard,c,cali,a,2,utst,m,n,2311,37,104,2,w,0
8/20/93,uta stansburiana,side-blotched lizard,c,cali,a,12,utst,m,n,2310,39,106,2,w,0
8/20/93,uta stansburiana,side-blotched lizard,c,sand,b,14,utst,f,n,2305,40,112,2,w,0
8/20/93,uta stansburiana,side-blotched lizard,g,ibpe,c,6,utst,f,n,2304,32,84,1,w,0
8/20/93,cnemidophorus inornatus,little striped,m,rabb,a,12,cnin,j,n,55,39,118,1,w,0
8/20/93,uta stansburiana,side-blotched lizard,m,rabb,a,12,utst,f,n,2302,45,110,1,w,0
8/20/93,uta stansburiana,side-blotched lizard,m,rabb,c,14,utst,m,n,2303,36,95,1,w,0
8/20/93,uta stansburiana,side-blotched lizard,t,east,b,3,utst,f,n,2301,33,89,1,w,0
8/24/93,cnemidophorus inornatus,little striped,g,ibpe,a,14,cnin,j,n,100,30,88,1,w,0
8/24/93,uta stansburiana,side-blotched lizard,g,ibpe,c,4,utst,m,n,2415,35,90,1,w,0
8/24/93,uta stansburiana,side-blotched lizard,g,ibpe,c,6,utst,m,n,2414,34,92,1,w,0
8/24/93,uta stansburiana,side-blotched lizard,m,rabb,a,14,utst,m,r,2300,35,95,1,w,1
8/24/93,cnemidophorus inornatus,little striped,m,well,b,15,cnin,j,n,25,32,110,1,w,1
8/24/93,uta stansburiana,side-blotched lizard,t,east,b,3,utst,m,n,2313,37,78,1,w,0
8/24/93,cnemidophorus tessalatus,colorado checkered,t,east,b,12,cnte,f,n,42,85,321,18,w,0
8/24/93,uta stansburiana,side-blotched lizard,t,west,a,12,utst,m,n,2312,35,73,1,b,0
8/27/93,uta stansburiana,side-blotched lizard,c,sand,a,11,utst,m,n,2314,33,84,1,w,0
8/27/93,cnemidophorus inornatus,little striped,g,ibpe,c,14,cnin,m,n,101,32,107,1,w,0
8/27/93,uta stansburiana,side-blotched lizard,g,ibpe,c,14,utst,f,n,2340,34,89,1,w,0
11/5/93,uta stansburiana,side-blotched lizard,c,cali,a,15,utst,f,n,2344,45,113,3,w,1
11/5/93,uta stansburiana,side-blotched lizard,c,grav,d,6,utst,f,n,2345,40,108,2,w,0
11/5/93,uta stansburiana,side-blotched lizard,c,sand,b,1,utst,f,n,2341,43,108,2,w,0
11/5/93,uta stansburiana,side-blotched lizard,c,sand,b,3,utst,m,n,2342,45,57,3,b,0
11/5/93,uta stansburiana,side-blotched lizard,c,sand,b,4,utst,m,n,2343,50,130,4,b,1
11/5/93,uta stansburiana,side-blotched lizard,c,sand,b,13,utst,m,NA,50,52,142,4,w,1
11/5/93,uta stansburiana,side-blotched lizard,g,ibpe,a,4,utst,f,n,2332,40,106,3,w,0
11/5/93,uta stansburiana,side-blotched lizard,g,ibpe,a,13,utst,m,n,2331,38,113,2,w,0
11/5/93,uta stansburiana,side-blotched lizard,g,ibpe,c,3,utst,f,r,2340,44,112,3,w,1
11/5/93,uta stansburiana,side-blotched lizard,g,ibpe,c,3,utst,m,n,2333,45,126,4,w,0
11/5/93,uta stansburiana,side-blotched lizard,g,ibpe,c,8,utst,f,n,2334,48,115,4,w,0
11/5/93,uta stansburiana,side-blotched lizard,g,ibpe,c,13,utst,f,n,2335,42,110,2,w,0
11/5/93,sceloporus undulatus,eastern fence,m,rabb,c,5,scun,m,n,33,34,90,2,w,0
11/5/93,uta stansburiana,side-blotched lizard,m,rabb,a,13,utst,m,n,2323,36,95,2,w,0
11/5/93,uta stansburiana,side-blotched lizard,m,rabb,a,14,utst,f,n,2324,41,108,3,w,0
11/5/93,uta stansburiana,side-blotched lizard,m,rabb,a,15,utst,f,n,2325,35,93,2,w,0
11/5/93,uta stansburiana,side-blotched lizard,m,well,b,2,utst,m,n,2330,39,105,2,w,0
